DATAFLOW,COMMODITY_SITC,COUNTRY_ORIGIN,STATE_DEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2025-10,110168,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2025-11,96398,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2025-12,120009,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2026-01,110769,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2026-02,121928,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2026-03,101051,AUD,3,,
ABS:MERCH_IMP(1.0.0),69,TOT,5,M,2026-04,115829,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-05,142513,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-06,142559,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-07,145307,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-08,143295,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-09,183480,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-10,167055,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-11,138107,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2025-12,160032,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2026-01,124560,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2026-02,99634,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2026-03,116696,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,1,M,2026-04,124507,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-05,526,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-06,629,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-07,511,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-08,293,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-09,216,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-10,216,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-11,313,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2025-12,344,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2026-01,297,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2026-02,315,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2026-03,257,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,1,M,2026-04,553,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,8,M,2025-06,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2025-05,134,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2025-06,86,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2025-08,72,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2025-10,23,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2025-11,229,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2026-01,130,AUD,3,,
ABS:MERCH_IMP(1.0.0),675,TOT,7,M,2026-03,136,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-05,33,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-06,21,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-07,148,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-08,65,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-09,44,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-10,129,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-11,67,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2025-12,54,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2026-01,53,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2026-02,189,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2026-03,24,AUD,3,,
ABS:MERCH_IMP(1.0.0),269,TOT,4,M,2026-04,22,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-05,48508,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-06,41923,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-07,39548,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-08,38665,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-09,37464,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-10,48472,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-11,49125,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2025-12,49489,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2026-01,47191,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2026-02,50399,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2026-03,38168,AUD,3,,
ABS:MERCH_IMP(1.0.0),988,TOT,4,M,2026-04,38900,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-05,443388,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-06,356233,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-07,434806,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-08,275584,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-09,185641,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-10,195992,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-11,429448,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2025-12,421025,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2026-01,422482,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2026-02,482514,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2026-03,669433,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,TOT,M,2026-04,843668,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-05,1178,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-06,2385,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-07,1661,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-08,791,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-09,710,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-10,1008,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-11,1462,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2025-12,862,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2026-01,1164,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2026-02,1404,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2026-03,973,AUD,3,,
ABS:MERCH_IMP(1.0.0),268,TOT,TOT,M,2026-04,1194,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-05,25385,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-06,25929,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-07,25541,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-08,29068,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-09,25834,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-10,31608,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-11,27603,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2025-12,27553,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2026-01,28185,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2026-02,26795,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2026-03,24568,AUD,3,,
ABS:MERCH_IMP(1.0.0),848,TOT,1,M,2026-04,26004,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-05,7529,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-06,7388,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-07,8193,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-08,6204,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-09,10268,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-10,8302,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-11,7664,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2025-12,8156,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2026-01,8401,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2026-02,9257,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2026-03,7179,AUD,3,,
ABS:MERCH_IMP(1.0.0),693,TOT,3,M,2026-04,6570,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-05,7046,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-06,7574,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-07,9383,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-08,8886,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-09,7808,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-10,15102,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-11,8957,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2025-12,6553,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2026-01,6847,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2026-02,5249,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2026-03,4589,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,2,M,2026-04,4953,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-05,58058,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-06,56831,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-07,61276,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-08,63375,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-09,76933,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-10,91993,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-11,59239,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2025-12,53160,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2026-01,39327,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2026-02,45687,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2026-03,59089,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,2,M,2026-04,50330,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-05,227,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-06,503,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-07,126,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-08,235,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-09,556,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-10,333,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-11,298,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2025-12,491,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2026-01,272,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2026-02,3291,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2026-03,1144,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,6,M,2026-04,118,AUD,3,,
ABS:MERCH_IMP(1.0.0),686,TOT,4,M,2025-07,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),686,TOT,4,M,2025-08,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),686,TOT,4,M,2025-10,110,AUD,3,,
ABS:MERCH_IMP(1.0.0),686,TOT,4,M,2025-12,112,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2025-06,176,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2025-09,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2025-10,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2025-11,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2025-12,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,6,M,2026-02,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-05,94799,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-06,102429,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-07,103745,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-08,81532,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-09,98267,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-10,96348,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-11,79471,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2025-12,82661,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2026-01,91491,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2026-02,98707,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2026-03,87969,AUD,3,,
ABS:MERCH_IMP(1.0.0),87,TOT,3,M,2026-04,76444,AUD,3,,
ABS:MERCH_IMP(1.0.0),961,TOT,7,M,2026-04,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-05,30605,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-06,22344,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-07,30090,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-08,30429,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-09,39766,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-10,31924,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-11,29775,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2025-12,27895,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2026-01,29916,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2026-02,42308,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2026-03,26302,AUD,3,,
ABS:MERCH_IMP(1.0.0),81,TOT,3,M,2026-04,21016,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-05,223,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-06,65,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-07,22,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-08,253,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-09,16,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-10,106,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-11,284,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2025-12,72,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2026-01,67,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2026-02,83,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2026-03,221,AUD,3,,
ABS:MERCH_IMP(1.0.0),872,TOT,6,M,2026-04,13,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-05,13194,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-06,11289,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-07,7229,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-08,10766,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-09,7147,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-10,10383,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-11,10316,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2025-12,8443,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2026-01,6859,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2026-02,10181,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2026-03,9506,AUD,3,,
ABS:MERCH_IMP(1.0.0),516,TOT,1,M,2026-04,8873,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-05,2994,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-06,3413,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-07,3632,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-08,2817,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-09,3072,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-10,3706,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-11,2808,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2025-12,3879,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2026-01,3718,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2026-02,2925,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2026-03,2994,AUD,3,,
ABS:MERCH_IMP(1.0.0),061,TOT,3,M,2026-04,4381,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-05,1138286,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-06,1226671,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-07,1137264,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-08,923005,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-09,1734894,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-10,2011012,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-11,1907526,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2025-12,1548328,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2026-01,1210302,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2026-02,1301101,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2026-03,1338249,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,1,M,2026-04,1099842,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-05,4824,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-06,1983,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-07,5460,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-08,4655,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-09,6818,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-10,7412,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-11,3477,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2025-12,4607,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2026-01,3142,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2026-02,5040,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2026-03,3129,AUD,3,,
ABS:MERCH_IMP(1.0.0),897,TOT,4,M,2026-04,2202,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-05,53743,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-06,48087,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-07,45712,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-08,45421,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-09,45609,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-10,54192,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-11,47496,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2025-12,51221,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2026-01,46625,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2026-02,39714,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2026-03,41597,AUD,3,,
ABS:MERCH_IMP(1.0.0),597,TOT,TOT,M,2026-04,42335,AUD,3,,
ABS:MERCH_IMP(1.0.0),232,TOT,6,M,2025-05,77,AUD,3,,
ABS:MERCH_IMP(1.0.0),232,TOT,6,M,2025-08,19,AUD,3,,
ABS:MERCH_IMP(1.0.0),232,TOT,6,M,2026-02,24,AUD,3,,
ABS:MERCH_IMP(1.0.0),232,TOT,6,M,2026-03,36,AUD,3,,
ABS:MERCH_IMP(1.0.0),232,TOT,6,M,2026-04,133,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-05,14025,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-06,12724,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-07,14397,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-08,14539,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-09,13035,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-10,23043,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-11,20697,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2025-12,19135,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2026-01,20523,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2026-02,14140,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2026-03,14663,AUD,3,,
ABS:MERCH_IMP(1.0.0),514,TOT,2,M,2026-04,15209,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-05,12505,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-06,16086,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-07,20732,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-08,21567,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-09,18114,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-10,21033,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-11,15304,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2025-12,12052,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2026-01,20204,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2026-02,18067,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2026-03,16927,AUD,3,,
ABS:MERCH_IMP(1.0.0),851,TOT,3,M,2026-04,9621,AUD,3,,
ABS:MERCH_IMP(1.0.0),291,TOT,6,M,2025-11,32,AUD,3,,
ABS:MERCH_IMP(1.0.0),291,TOT,6,M,2026-01,27,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-05,5401,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-06,2827,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-07,6322,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-08,4386,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-09,4293,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-10,6704,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-11,4984,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2025-12,7294,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2026-01,5832,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2026-02,4530,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2026-03,3108,AUD,3,,
ABS:MERCH_IMP(1.0.0),09,TOT,4,M,2026-04,4163,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-05,112434,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-06,115141,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-07,118594,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-08,109189,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-09,113135,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-10,124093,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-11,92697,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2025-12,120196,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2026-01,137744,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2026-02,144180,AUD,3,,
ABS:MERCH_IMP(1.0.0),844,TOT,TOT,M,2026-03,143681,AUD,3,,
