DATAFLOW,COMMODITY_SITC,COUNTRY_DEST,STATE_ORIGIN,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2025-09,2988,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2025-10,3607,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2025-11,3973,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2025-12,3634,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2026-01,2298,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2026-02,3583,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2026-03,4722,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,2,M,2026-04,5477,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-06,57,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-07,6,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-08,110,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-09,10,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-10,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-11,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2025-12,43,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2026-01,10,AUD,3,,
ABS:MERCH_EXP(1.0.0),522,TOT,7,M,2026-02,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,6,M,2025-05,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,6,M,2025-06,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,6,M,2025-10,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,6,M,2025-11,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,6,M,2025-12,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-05,22,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-06,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-07,45,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-09,10,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-10,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-11,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2025-12,18,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2026-01,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2026-02,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2026-03,171,AUD,3,,
ABS:MERCH_EXP(1.0.0),273,TOT,2,M,2026-04,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),811,TOT,7,M,2025-12,300,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,F,M,2026-03,27,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-05,416,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-06,322,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-07,636,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-08,501,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-09,495,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-10,621,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-11,673,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2025-12,1060,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2026-01,704,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2026-02,667,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2026-03,886,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,F,M,2026-04,667,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-05,44108,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-06,46127,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-07,59404,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-08,60826,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-09,61176,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-10,62330,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-11,52201,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2025-12,57624,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2026-01,32096,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2026-02,53956,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2026-03,55275,AUD,3,,
ABS:MERCH_EXP(1.0.0),07,TOT,TOT,M,2026-04,52164,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-05,64,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-06,116,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-07,51,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-08,94,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-09,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-10,231,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-11,241,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2025-12,82,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2026-01,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2026-02,15,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2026-03,50,AUD,3,,
ABS:MERCH_EXP(1.0.0),82,TOT,4,M,2026-04,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-05,613,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-06,145,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-07,342,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-08,478,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-09,1928,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-10,273,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-11,333,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2025-12,569,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2026-01,391,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2026-02,203,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2026-03,454,AUD,3,,
ABS:MERCH_EXP(1.0.0),061,TOT,5,M,2026-04,558,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-05,74089,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-06,63405,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-07,61675,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-08,71199,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-09,62583,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-10,74813,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-11,92273,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2025-12,78118,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2026-01,39510,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2026-02,67429,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2026-03,72928,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,2,M,2026-04,76462,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-05,18722,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-06,12149,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-07,13143,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-08,11375,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-09,16468,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-10,13192,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-11,12657,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2025-12,13692,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2026-01,10918,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2026-02,24513,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2026-03,13847,AUD,3,,
ABS:MERCH_EXP(1.0.0),764,TOT,2,M,2026-04,12989,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-05,165699,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-06,134429,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-07,202481,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-08,175854,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-09,167079,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-10,113931,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-11,102787,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2025-12,107465,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2026-01,55133,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2026-02,123828,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2026-03,166687,AUD,3,,
ABS:MERCH_EXP(1.0.0),057,TOT,2,M,2026-04,194779,AUD,3,,
ABS:MERCH_EXP(1.0.0),686,TOT,4,M,2025-05,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),686,TOT,4,M,2025-06,44,AUD,3,,
ABS:MERCH_EXP(1.0.0),686,TOT,4,M,2025-12,185,AUD,3,,
ABS:MERCH_EXP(1.0.0),686,TOT,4,M,2026-02,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-05,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-06,77,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-07,22,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-08,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-09,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-10,61,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-11,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2025-12,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2026-01,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2026-02,68,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2026-03,86,AUD,3,,
ABS:MERCH_EXP(1.0.0),61,TOT,5,M,2026-04,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-05,8967,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-06,13043,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-07,11460,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-08,11612,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-09,14079,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-10,10965,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-11,13351,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2025-12,9667,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2026-01,7127,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2026-02,6651,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2026-03,7009,AUD,3,,
ABS:MERCH_EXP(1.0.0),721,TOT,TOT,M,2026-04,7167,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-05,79582,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-06,78972,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-07,91907,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-08,81450,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-09,78096,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-10,82959,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-11,97181,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2025-12,91384,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2026-01,55339,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2026-02,85556,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2026-03,79263,AUD,3,,
ABS:MERCH_EXP(1.0.0),011,TOT,4,M,2026-04,85890,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-05,1850,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-06,2792,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-07,2179,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-08,1277,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-09,1032,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-10,2977,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-11,1903,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2025-12,2126,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2026-01,462,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2026-02,1046,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2026-03,1143,AUD,3,,
ABS:MERCH_EXP(1.0.0),059,TOT,1,M,2026-04,799,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-05,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-06,22,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-07,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-08,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-09,19,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-10,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-11,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2025-12,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2026-01,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2026-02,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2026-03,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,6,M,2026-04,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),345,TOT,TOT,M,2025-06,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),345,TOT,TOT,M,2025-11,24,AUD,3,,
ABS:MERCH_EXP(1.0.0),345,TOT,TOT,M,2026-02,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),345,TOT,TOT,M,2026-04,6,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-05,1479,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-06,803,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-07,1173,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-08,1608,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-09,1430,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-10,830,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-11,500,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2025-12,1071,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2026-01,460,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2026-02,620,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2026-03,894,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,4,M,2026-04,622,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-05,12179,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-06,10201,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-07,11759,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-08,12870,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-09,12961,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-10,13249,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-11,10167,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2025-12,13990,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2026-01,10443,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2026-02,12920,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2026-03,10538,AUD,3,,
ABS:MERCH_EXP(1.0.0),699,TOT,F,M,2026-04,13298,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-05,18,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-07,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-08,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-10,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-11,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2025-12,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2026-01,25,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2026-02,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2026-03,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),66,TOT,7,M,2026-04,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-05,11480,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-06,13885,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-07,12297,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-08,13171,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-09,18636,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-10,11803,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-11,16729,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2025-12,16475,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2026-01,11454,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2026-02,13369,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2026-03,15862,AUD,3,,
ABS:MERCH_EXP(1.0.0),51,TOT,1,M,2026-04,18556,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-05,61146,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-06,2210,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-07,1119,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-08,34684,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-09,1101,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-10,514,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-11,309,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2025-12,17602,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2026-01,109798,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2026-02,5153,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2026-03,106922,AUD,3,,
ABS:MERCH_EXP(1.0.0),22,TOT,4,M,2026-04,98690,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-05,120,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-06,143,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-07,124,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-08,105,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-09,144,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-10,125,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-11,387,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2025-12,114,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2026-01,87,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2026-02,365,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2026-03,133,AUD,3,,
ABS:MERCH_EXP(1.0.0),23,TOT,4,M,2026-04,84,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-05,249,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-06,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-07,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-08,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-09,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-10,17,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-11,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2025-12,13,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2026-01,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2026-02,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2026-03,38,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,6,M,2026-04,122,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-05,384,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-06,909,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-07,480,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-08,708,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-09,128,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-10,569,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-11,256,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2025-12,391,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2026-01,242,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2026-02,174,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2026-03,54,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,4,M,2026-04,59,AUD,3,,
ABS:MERCH_EXP(1.0.0),284,TOT,3,M,2025-07,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),284,TOT,3,M,2025-11,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-05,589,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-06,337,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-07,550,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-09,592,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-10,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-11,445,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2025-12,64,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2026-01,659,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2026-02,98,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2026-03,868,AUD,3,,
ABS:MERCH_EXP(1.0.0),687,TOT,TOT,M,2026-04,166,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-05,11549,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-06,6503,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-07,7089,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-08,6285,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-09,5520,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-10,5732,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-11,9236,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2025-12,7630,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2026-01,5391,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2026-02,4655,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2026-03,7650,AUD,3,,
ABS:MERCH_EXP(1.0.0),772,TOT,5,M,2026-04,6912,AUD,3,,
ABS:MERCH_EXP(1.0.0),344,TOT,2,M,2025-05,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),344,TOT,2,M,2025-06,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),344,TOT,2,M,2025-08,6,AUD,3,,
ABS:MERCH_EXP(1.0.0),344,TOT,2,M,2025-09,1,AUD,3,,
